sale_id,auction_date,region,region_label,lat,lon,pdf_source,text_condition_score,text_crop_change,text_has_rain,text_has_mist,text_has_bright,text_has_thunder,text_keywords,text_raw_summary,temperature_2m_max_mean,temperature_2m_max_max,temperature_2m_max_min,temperature_2m_min_mean,temperature_2m_min_max,temperature_2m_min_min,temperature_2m_mean_mean,temperature_2m_mean_max,temperature_2m_mean_min,precipitation_sum_total,precipitation_sum_max_day,rain_sum_total,rain_sum_max_day,windspeed_10m_max_mean,windspeed_10m_max_max,windspeed_10m_max_min,sunshine_duration_total,sunshine_duration_max_day,et0_fao_evapotranspiration_total,et0_fao_evapotranspiration_max_day,relative_humidity_2m_max_mean,relative_humidity_2m_max_max,relative_humidity_2m_max_min,relative_humidity_2m_min_mean,relative_humidity_2m_min_max,relative_humidity_2m_min_min,fetch_start,fetch_end,precipitation_sum_total_lag1,precipitation_sum_total_lag2,precipitation_sum_total_lag3,rain_sum_total_lag1,rain_sum_total_lag2,rain_sum_total_lag3,temperature_2m_mean_mean_lag1,temperature_2m_mean_mean_lag2,temperature_2m_mean_mean_lag3,sunshine_duration_total_lag1,sunshine_duration_total_lag2,sunshine_duration_total_lag3,relative_humidity_2m_max_max_lag1,relative_humidity_2m_max_max_lag2,relative_humidity_2m_max_max_lag3,text_condition_score_lag1,text_condition_score_lag2,text_condition_score_lag3
SALE_2025_17,2025-05-05,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 5 & 7 May 2025.pdf,-2,unknown,1,0,1,0,sunny|showers|heavy,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported sunny mornings
and evening showers throughout the week. According to the
Department of Meteorology, heavy showers are expected in
both regions in the week ahead.",25.56,26.1,24.6,17.7,18.1,17.1,20.97,21.7,20.5,73.0,21.1,73.0,21.1,6.8,8.4,5.7,195627.24,36836.63,22.62,3.77,98.86,100,96,74.86,82,70,2025-04-28,2025-05-04,69.3,53.6,45.8,,,,20.81,20.91,20.74,227788.33,225158.98,191800.53,,,,,,
SALE_2025_18,2025-05-14,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 14 & 15 May 2025.pdf,-2,unknown,1,0,1,0,bright|showers|heavy,"Uva/Udapussellawa Regions
Bright mornings and evening showers were reported throughout
the week in both regions. Heavy showers are expected in the
Uva and Uda Pussellawa regions according to the Department
of Meteorology.",27.1,28.3,25.7,17.41,18.4,15.9,21.93,22.5,21.1,8.0,2.5,8.0,2.5,6.16,7.4,4.4,274251.12,43337.24,30.66,4.77,95.14,99,91,58.71,71,51,2025-05-07,2025-05-13,55.9,67.2,56.0,,,,21.3,20.77,20.99,215382.74,225137.16,226702.69,,,,,,
SALE_2025_19,2025-05-20,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 20 & 21 May 2025 .pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright mornings
and occasional evening showers throughout the week.
According to the Department of Meteorology, showers are
expected in both regions in the week ahead.",27.36,28.3,26.2,18.8,19.6,17.0,22.27,22.9,21.6,13.1,5.5,13.1,5.5,7.77,8.5,7.2,211381.02,41876.92,25.94,4.77,94.86,100,91,58.86,70,50,2025-05-13,2025-05-19,16.7,67.0,63.1,,,,21.86,21.11,20.79,263727.67,209403.75,226611.58,,,,,,
SALE_2025_20,2025-05-27,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 27 & 28 May 2025.pdf,1,unknown,0,0,1,0,bright,"Uva/Udapussellawa Regions
Bright mornings were reported throughout the week in both
regions. Strong winds are expected in the Uva and Uda
Pussellawa regions according to the Department of
Meteorology.",27.23,27.9,26.0,19.71,20.5,18.9,22.76,23.3,22.1,6.2,3.0,6.2,3.0,8.23,13.7,5.5,205805.25,40341.11,24.39,4.4,93.43,97,89,59.57,66,55,2025-05-20,2025-05-26,13.1,16.7,67.0,,,,22.27,21.86,21.11,211381.02,263727.67,209403.75,,,,,,
SALE_2025_21,2025-06-03,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 3 & 4 June 2025.pdf,0,unknown,1,0,1,0,bright|rain,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright weather
and strong winds throughout the week. According to the
Department of Meteorology, rain and strong winds are expected
in both regions in the week ahead.",26.9,28.2,25.7,19.69,20.5,17.9,22.86,23.5,22.3,10.8,3.9,10.8,3.9,9.31,12.6,7.0,240049.77,39600.0,26.73,4.46,96.57,100,91,63.0,73,55,2025-05-27,2025-06-02,6.2,13.1,16.7,,,,22.76,22.27,21.86,205805.25,211381.02,263727.67,,,,,,
SALE_2025_22,2025-06-09,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 9 & 11 June 2025.pdf,-2,unknown,1,0,1,0,bright|showers|heavy,"Uva/Udapussellawa Regions
Bright weather and windy conditions were reported in both
regions throughout the week. Heavy showers together with
strong winds are expected in Uva and Uda Pussellawa regions
in the week ahead according to the Department of
Meteorology.",27.84,29.3,27.0,17.33,18.0,15.7,22.11,22.8,21.5,11.3,3.7,11.3,3.7,8.5,10.6,6.5,287520.95,43527.78,30.78,4.65,94.43,99,91,54.43,62,42,2025-06-02,2025-06-08,10.0,11.5,8.8,,,,22.93,22.61,22.19,237791.93,201913.74,223471.97,,,,,,
SALE_2025_23,2025-06-17,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 17 & 18 June 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright weather
and windy conditions with occasional showers throughout the
week. According to the Department of Meteorology, strong
winds are expected in both regions in the week ahead.",26.43,28.5,24.5,19.36,20.4,18.8,22.31,22.9,21.8,11.7,3.9,11.7,3.9,10.21,13.5,7.7,164588.18,35910.04,21.83,4.22,98.43,100,97,63.29,74,53,2025-06-10,2025-06-16,10.3,10.8,6.2,,,,22.0,22.86,22.76,290986.54,240049.77,205805.25,,,,,,
SALE_2025_24,2025-06-24,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 24 & 25 June 2025.pdf,-2,unknown,1,0,1,0,bright|showers|heavy,"Uva/Udapussellawa Regions
Both regions reported bright weather throughout the week.
Heavy showers are expected in the Uva and Uda Pussellawa
regions in the week ahead according to the Department of
Meteorology.",27.3,28.5,26.0,19.26,19.5,19.0,22.6,23.1,22.3,8.5,3.4,8.5,3.4,8.59,10.9,6.3,240507.85,39593.6,26.69,4.49,88.43,96,85,55.86,65,48,2025-06-17,2025-06-23,11.7,10.3,10.8,,,,22.31,22.0,22.86,164588.18,290986.54,240049.77,,,,,,
SALE_2025_25,2025-07-01,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 1 & 2 July 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Bright weather was reported from the Uva and Uda Pussellawa
regions throughout the week. According to the Department of
Meteorology, showers are expected in both regions in the week
ahead.",27.89,29.5,26.5,18.8,19.8,17.5,22.93,23.5,22.2,7.0,2.7,7.0,2.7,9.21,13.9,7.5,271793.74,42680.71,29.21,5.08,84.29,91,76,51.14,65,40,2025-06-24,2025-06-30,8.5,11.7,10.3,,,,22.6,22.31,22.0,240507.85,164588.18,290986.54,,,,,,
SALE_2025_26,2025-07-07,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 7 & 8 July 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright weather
throughout the week. Showers are expected in both regions in
the week ahead according to the Department of Meteorology.",29.13,29.7,28.4,19.14,19.9,18.5,23.57,23.8,23.4,6.7,2.9,6.7,2.9,10.87,11.9,9.7,290532.43,43249.72,34.58,5.19,78.71,82,76,42.86,46,40,2025-06-30,2025-07-06,6.8,10.4,9.8,,,,22.89,22.53,22.23,268706.63,219317.31,187046.35,,,,,,
SALE_2025_27,2025-07-15,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 15 & 16 July 2025.pdf,0,unknown,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions
Sunny weather was reported in both regions throughout the
week. The Department of Meteorology expects showers in the
Uva and Uda Pussellawa regions in the week ahead.",28.54,29.8,27.2,19.24,20.2,17.8,23.26,24.1,22.1,13.0,5.7,13.0,5.7,10.23,13.0,9.2,288054.04,42838.39,31.01,4.75,86.86,93,81,48.0,53,42,2025-07-08,2025-07-14,7.9,7.0,8.5,,,,23.59,22.93,22.6,290583.59,271793.74,240507.85,,,,,,
SALE_2025_28,2025-07-22,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 22 & 23 July 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright weather
throughout the week. Showers are expected in both regions in
the week ahead according to the Department of Meteorology.",26.37,28.4,24.1,20.0,20.5,19.5,22.43,23.2,21.6,30.0,12.8,30.0,12.8,12.27,18.6,8.1,146322.21,34848.07,21.31,4.1,90.0,96,82,58.57,70,46,2025-07-15,2025-07-21,13.0,7.9,7.0,,,,23.26,23.59,22.93,288054.04,290583.59,271793.74,,,,,,
SALE_2025_29,2025-07-29,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 29 & 30 July 2025.pdf,-2,unknown,1,0,1,1,bright|showers|thunder,"Uva/Udapussellawa Regions
Bright weather was reported in both regions throughout the
week. According to the Department of Meteorology,
showers/thunder showers are expected in both regions in the
week ahead.",27.09,28.2,24.1,19.11,20.2,18.0,22.36,22.9,21.3,21.1,8.0,21.1,8.0,10.44,14.9,7.6,186051.19,42692.33,24.58,4.56,91.43,99,82,52.43,58,48,2025-07-22,2025-07-28,30.0,13.0,7.9,,,,22.43,23.26,23.59,146322.21,288054.04,290583.59,,,,,,
SALE_2025_30,2025-08-04,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 4 & 5 August 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Both regions reported bright weather and occasional showers
throughout the week. Showers are expected in the Uva and Uda
Pussellawa regions in the week ahead according to the
Department of Meteorology.",27.36,28.8,25.6,17.89,19.1,17.2,21.9,22.5,21.2,27.3,8.5,27.3,8.5,7.83,9.1,6.3,225275.32,42692.33,25.47,4.56,97.43,100,95,54.86,68,45,2025-07-28,2025-08-03,21.7,27.9,13.7,,,,22.29,22.6,23.3,160688.59,169004.77,290773.62,,,,,,
SALE_2025_31,2025-08-12,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 12 & 13 August 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Bright weather and occasional showers were reported in both
regions throughout the week. According to the Department of
Meteorology showers are expected in the Uva and Uda
Pussellawa regions in the week ahead.",26.57,28.0,25.3,16.84,18.4,15.1,21.19,21.9,20.6,34.1,19.2,34.1,19.2,7.83,9.8,4.8,256145.37,42448.67,27.04,4.39,91.57,95,86,58.14,70,51,2025-08-05,2025-08-11,31.4,21.1,30.0,,,,21.76,22.36,22.43,223299.69,186051.19,146322.21,,,,,,
SALE_2025_32,2025-08-19,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 19 & 20 August 2025.pdf,-1,unknown,1,0,1,0,bright|showers|rain,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright weather
and occasional showers throughout the week. The Department
of Meteorology expects rain in both regions in the week ahead.",27.77,28.5,26.8,19.07,20.2,17.8,22.81,23.4,21.9,2.7,1.0,2.7,1.0,11.51,14.7,7.9,267631.31,42442.64,31.98,5.13,84.86,92,77,48.0,52,41,2025-08-12,2025-08-18,34.1,31.4,21.1,,,,21.19,21.76,22.36,256145.37,223299.69,186051.19,,,,,,
SALE_2025_33,2025-08-26,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 26 & 27 August 2025.pdf,0,unknown,1,0,1,0,sunny|rain,"Uva/Udapussellawa Regions
Sunny weather was reported in the Uva and Uda Pussellawa
regions throughout the week. According to the Department of
Meteorology, rain is expected in the Uda Pussellawa and Uva
regions in the week ahead.",29.07,30.8,27.4,16.79,18.7,15.3,22.27,22.7,21.8,8.9,2.7,8.9,2.7,9.7,13.4,7.8,283904.91,42407.33,34.27,5.58,87.29,96,73,40.71,51,30,2025-08-19,2025-08-25,2.7,34.1,31.4,,,,22.81,21.19,21.76,267631.31,256145.37,223299.69,,,,,,
SALE_2025_34,2025-09-01,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 1 & 2 September 2025.pdf,0,unknown,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported sunny weather
throughout the week. The Department of Meteorology expects
showers in both regions in the week ahead.",29.66,30.7,29.0,18.47,20.4,15.9,23.29,24.1,22.0,7.8,2.5,7.8,2.5,9.47,10.7,7.6,287109.67,42208.04,33.42,5.06,89.43,96,79,41.0,45,29,2025-08-25,2025-08-31,6.4,8.2,34.9,,,,22.46,22.47,21.27,284183.87,263521.36,258616.97,,,,,,
SALE_2025_35,2025-09-09,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 9 & 10 September 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Bright weather was reported in the Uva and Uda Pussellawa
regions throughout the week. Showers are expected in both
regions in the week ahead, according to the Department of
Meteorology.",30.29,30.9,29.5,18.49,20.4,17.5,23.36,24.4,22.3,18.7,10.8,18.7,10.8,10.41,13.7,7.9,281036.87,41792.23,34.86,5.49,85.71,98,78,35.71,45,31,2025-09-02,2025-09-08,6.3,8.9,2.7,,,,23.51,22.27,22.81,280093.16,283904.91,267631.31,,,,,,
SALE_2025_36,2025-09-16,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 16 & 17 September 2025.pdf,1,unknown,0,0,1,0,sunny,"Uva/Udapussellawa Regions
Both regions reported sunny weather throughout the week.
Overcast conditions are expected in the Uva and Uda Pussellawa
regions, in the week ahead.",27.69,29.1,26.8,17.21,18.8,16.4,21.74,22.3,21.4,33.0,19.7,33.0,19.7,8.06,10.3,5.8,253919.14,40681.38,28.08,4.49,93.29,98,88,51.29,64,44,2025-09-09,2025-09-15,18.7,6.3,8.9,,,,23.36,23.51,22.27,281036.87,280093.16,283904.91,,,,,,
SALE_2025_38,2025-09-29,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 29 & 30 September 2025.pdf,-1,unknown,1,0,1,0,bright|showers|rain,"Uva/Udapussellawa Regions
Both regions reported bright weather and intermittent showers
throughout the week. The Department of Meteorology expects
rain in both regions in the week ahead.",28.14,30.1,25.4,19.0,20.3,18.2,22.6,23.5,21.8,20.7,7.8,20.7,7.8,9.59,12.9,7.6,221033.04,40805.25,26.64,4.67,92.57,97,84,49.0,62,40,2025-09-22,2025-09-28,52.7,42.4,8.9,,,,21.6,21.74,23.54,216040.18,259448.58,275977.9,,,,,,
SALE_2025_39,2025-10-07,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 7 & 8 October 2025.pdf,-1,unknown,1,0,1,0,bright|showers|rain,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright weather
and rain throughout the week. Intermittent showers are
expected in both regions according to the Department of
Meteorology.",28.44,30.8,25.8,17.83,19.5,15.7,22.29,23.9,20.4,78.5,52.7,78.5,52.7,9.41,13.0,5.9,247642.71,41435.05,30.63,5.38,90.71,99,80,44.86,58,32,2025-09-30,2025-10-06,17.1,54.9,33.0,,,,22.8,21.6,21.74,219827.79,222256.32,253919.14,,,,,,
SALE_2025_40,2025-10-14,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 14 & 15 October 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Both regions reported bright weather and evening showers
throughout the week. According to the Department of
Meteorology, sporadic showers are expected in the Uva and
Uda Pussellawa regions in the week ahead.",25.9,26.8,25.0,16.69,17.5,15.9,20.53,21.0,20.2,56.5,16.6,56.5,16.6,7.67,10.1,4.9,239239.7,40911.89,26.28,4.71,98.43,99,98,63.29,69,55,2025-10-07,2025-10-13,78.5,17.1,54.9,,,,22.29,22.8,21.6,247642.71,219827.79,222256.32,,,,,,
SALE_2025_41,2025-10-21,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 21 & 22 October 2025.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported rain throughout
the week. Heavy showers are expected in both regions in the
week ahead according to the Department of Meteorology.",24.41,25.6,22.5,17.63,18.8,16.6,20.23,20.6,19.7,139.2,50.9,139.2,50.9,8.3,11.8,5.2,174660.08,38014.09,20.45,3.96,99.71,100,99,74.71,89,67,2025-10-14,2025-10-20,56.5,78.5,17.1,,,,20.53,22.29,22.8,239239.7,247642.71,219827.79,,,,,,
SALE_2025_42,2025-10-28,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 28 & 29 October 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Bright mornings and evening showers were reported in the Uva
and Uda Pussellawa regions throughout the week. According
to the Department of Meteorology, showers are expected in
both regions in the week ahead.",25.51,27.5,22.3,17.7,19.0,16.1,21.19,22.0,20.1,15.8,13.0,15.8,13.0,9.19,15.6,5.9,183723.35,38727.76,22.32,4.91,93.86,100,79,60.71,87,44,2025-10-21,2025-10-27,139.2,56.5,78.5,,,,20.23,20.53,22.29,174660.08,239239.7,247642.71,,,,,,
SALE_2025_43,2025-11-03,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 3 & 4 November 2025.pdf,0,unknown,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported sunny weather
throughout the week. Showers are expected in both regions in the
week ahead according to the Department of Meteorology.",27.47,28.4,26.2,16.31,18.3,15.2,21.57,22.9,20.7,5.6,3.0,5.6,3.0,8.79,15.6,5.1,285502.75,41632.35,31.27,4.91,90.29,99,76,47.71,57,42,2025-10-27,2025-11-02,66.7,104.9,47.1,,,,20.87,20.33,20.53,151267.28,202755.78,234927.41,,,,,,
SALE_2025_44,2025-11-11,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 11 & 12 November 2025.pdf,0,unknown,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions
Sunny weather was reported in the Uva and Uda Pussellawa
regions throughout the week. According to the Department of
Meteorology, showers are expected in both regions in the week
ahead.",25.94,28.5,24.0,16.47,17.3,15.7,20.64,21.8,19.6,23.5,12.0,23.5,12.0,7.4,10.3,5.0,230621.51,41252.23,25.47,4.75,96.86,99,90,56.86,72,41,2025-11-04,2025-11-10,5.8,15.8,139.2,,,,21.51,21.19,20.23,287298.22,183723.35,174660.08,,,,,,
SALE_2025_45,2025-11-19,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 19 & 20 November 2025.pdf,-2,unknown,1,1,1,0,sunny|showers|misty|mist,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported sunny weather
and occasional showers throughout the week. Misty conditions
are expected in both regions in the week ahead according to
the Department of Meteorology.",24.01,25.4,22.9,17.41,18.6,16.7,19.87,20.1,19.3,56.0,15.9,56.0,15.9,9.77,12.6,7.9,169855.57,33263.02,18.62,3.17,99.86,100,99,75.0,85,68,2025-11-12,2025-11-18,25.2,6.6,2.9,,,,20.4,21.36,21.59,213819.39,287590.22,210573.44,,,,,,
SALE_2025_46,2025-11-25,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 25 & 26 November 2025.pdf,-2,unknown,1,1,1,0,sunny|showers|misty|mist,"Uva/Udapussellawa Regions
Sunny weather and occasional showers were reported in the Uva
and Uda Pussellawa regions throughout the week. The
Department of Meteorology expects misty conditions in both
regions in the week ahead.",23.5,24.8,21.1,17.06,18.1,15.1,19.64,20.4,19.3,136.7,56.1,136.7,56.1,8.54,9.4,7.8,163990.3,40707.4,17.94,3.72,100.0,100,100,76.86,91,66,2025-11-18,2025-11-24,50.6,23.5,5.8,,,,19.99,20.64,21.51,177125.4,230621.51,287298.22,,,,,,
SALE_2025_47,2025-12-08,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 8 & 9 December 2025.pdf,-2,unknown,1,1,1,0,bright|showers|misty|mist,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright mornings
and evening showers throughout the week. Misty conditions are
expected in both regions in the week ahead according to the
Department of Meteorology.",24.73,25.4,23.4,15.39,16.6,13.9,19.64,20.2,19.3,34.6,15.4,34.6,15.4,8.81,11.3,6.3,262210.82,40136.48,24.82,3.91,99.14,100,97,63.86,76,56,2025-12-01,2025-12-07,392.1,96.5,46.7,,,,19.69,19.7,19.94,86240.91,171766.87,191004.79,,,,,,
SALE_2025_48,2025-12-15,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 15 & 16 December 2025_1765962768.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Uva/Udapussellawa Regions
Rain was reported in the Uva and Uda Pussellawa regions
throughout the week. The Department of Meteorology expects
heavy showers in both regions in the week ahead.",23.2,25.1,22.0,17.06,17.9,15.6,19.54,20.2,19.0,62.1,22.5,62.1,22.5,12.06,14.2,9.6,207055.92,39729.04,19.91,4.06,99.0,100,98,74.57,86,61,2025-12-08,2025-12-14,34.6,392.1,96.5,,,,19.64,19.69,19.7,262210.82,86240.91,171766.87,,,,,,
SALE_2025_49,2025-12-22,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 22 & 23 December 2025_1766552379.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Uva/Udapussellawa Regions
Both regions reported rain throughout the week. According to
the Department of Meteorology, heavy showers are expected
in both regions in the week ahead.",22.84,24.5,21.2,18.01,18.6,17.4,19.83,20.5,19.4,38.2,15.7,38.2,15.7,11.23,15.7,8.7,190069.27,39160.93,18.8,3.52,99.0,100,98,78.71,91,66,2025-12-15,2025-12-21,62.1,34.6,392.1,,,,19.54,19.64,19.69,207055.92,262210.82,86240.91,,,,,,
SALE_2025_50,2025-12-30,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 30 & 31 December 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright mornings and
occasional evening showers throughout the week. Showers are
expected in both regions in the week ahead according to the
Department of Meteorology.",23.7,24.0,23.3,16.29,17.1,14.1,19.64,20.5,18.9,7.2,2.6,7.2,2.6,12.87,15.6,11.3,248062.01,39823.09,22.32,3.54,97.71,99,96,68.71,75,62,2025-12-23,2025-12-29,38.2,62.3,32.6,,,,19.84,19.5,19.77,192404.09,201073.7,266000.62,,,,,,
SALE_2026_01,2026-01-06,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 6 & 7 January 2026.pdf,0,decrease,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions regions reported a decrease.
Both regions reported sunny mornings and evening showers
throughout the week. According to the Department of
Meteorology, showers are expected in the Uva and Uda
Pussellawa regions in the week ahead.",23.69,25.0,22.0,17.49,18.5,16.0,19.89,21.1,19.3,25.7,8.9,25.7,8.9,13.67,20.2,6.4,227316.64,39600.0,21.83,3.79,97.57,100,94,67.29,76,57,2025-12-30,2026-01-05,7.2,38.2,62.3,,,,19.64,19.84,19.5,248062.01,192404.09,201073.7,,,,,,
SALE_2026_02,2026-01-12,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 12 & 13 January 2026.pdf,-2,unknown,1,0,0,0,showers|rain,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported rain throughout
the week. Showers are expected in both regions in the week
ahead according to the Department of Meteorology.",22.29,24.5,19.9,16.66,17.9,15.7,19.21,20.3,18.3,60.8,47.6,60.8,47.6,16.36,21.1,11.6,185671.86,39869.05,18.49,4.08,98.86,100,97,75.71,93,64,2026-01-05,2026-01-11,24.5,6.2,38.2,,,,19.99,19.57,19.83,233079.57,244320.56,190069.27,,,,,,
SALE_2026_03,2026-01-20,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 20 & 21 January 2026_1769052416.pdf,0,unknown,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions
Both regions reported sunny mornings and evening showers
throughout the week. According to the Department of
Meteorology, scattered showers are expected in the Uva and Uda
Pussellawa regions in the week ahead.",23.99,24.9,23.2,14.83,16.5,13.4,18.84,19.2,17.8,10.0,3.9,10.0,3.9,11.57,17.8,7.0,279914.05,41674.91,26.89,4.42,97.14,100,92,62.71,73,56,2026-01-13,2026-01-19,62.2,25.7,7.2,,,,19.04,19.89,19.64,173497.19,227316.64,248062.01,,,,,,
SALE_2026_04,2026-01-27,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 27 & 28 January 2026.pdf,0,unknown,1,0,1,0,sunny|rain,"Uva/Udapussellawa Regions consistent intake levels.
The Uva Region experienced sunny weather conditions
throughout the week. Rain is expected in the Uva Region in the
week ahead, according to the Department of Meteorology.",24.33,25.4,22.5,13.44,16.5,11.2,18.84,20.5,17.6,2.4,0.8,2.4,0.8,11.06,14.2,8.4,287035.18,41917.47,29.52,4.51,99.71,100,99,54.14,60,49,2026-01-20,2026-01-26,10.0,62.2,25.7,,,,18.84,19.04,19.89,279914.05,173497.19,227316.64,,,,,,
SALE_2026_05,2026-02-02,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 2 & 3 February 2026.pdf,-1,unknown,1,0,1,0,sunny|showers|rain,"Uva/Udapussellawa Regions
Both regions reported sunny weather and occasional showers
throughout the week. According to the Department of
Meteorology, rain is expected in the Uva Region in the week
ahead.",24.06,26.0,21.2,15.34,17.1,12.4,19.26,20.0,17.9,57.7,32.3,57.7,32.3,12.44,16.6,8.7,255536.71,41997.1,25.3,4.53,98.43,100,95,62.57,87,44,2026-01-26,2026-02-01,5.6,10.0,60.8,,,,18.71,18.77,19.21,285663.33,261311.02,185671.86,,,,,,
SALE_2026_06,2026-02-10,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 10 & 11 February 2026.pdf,-3,unknown,1,1,0,0,rain|misty|mist,"Uva/Udapussellawa Regions
The Uva and Udapussellawa regions reported rain throughout
the week. The Department of Meteorology expects misty
conditions in both regions in the week ahead.",23.39,24.6,22.2,16.36,17.9,13.6,19.26,20.1,17.9,63.2,21.5,63.2,21.5,12.74,16.0,10.0,214630.24,42166.19,21.85,4.1,99.0,100,98,69.86,82,58,2026-02-03,2026-02-09,62.1,2.4,10.0,,,,19.24,18.84,18.84,244557.35,287035.18,279914.05,,,,,,
SALE_2026_07,2026-02-17,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 17 & 18 February 2026.pdf,-1,unknown,1,0,1,0,bright|showers|rain,"Uva/Udapussellawa Regions
Both regions reported bright weather and occasional showers
throughout the week. Rain is expected in the Uva Region in the
week ahead according to the Department of Meteorology.",23.26,24.4,21.5,15.56,18.1,11.9,18.73,19.6,17.3,24.0,8.5,24.0,8.5,13.11,14.5,11.2,152467.91,39600.0,20.08,4.25,99.14,100,99,64.43,77,44,2026-02-10,2026-02-16,63.2,62.1,2.4,,,,19.26,19.24,18.84,214630.24,244557.35,287035.18,,,,,,
